item_id,dogruluk,tutarlilik,dil_kalitesi,belirsizlik_durustlugu,halusinasyon_var
5fffba2f1d5a5f9a,,,,,
a50008401c197b17,,,,,
e636ba503c504d1c,,,,,
abbae02790d62fb7,,,,,
69ed8b8c04076a3a,,,,,
452495a725ff9921,,,,,
32560faaa79b8593,,,,,
e01540560e6425b2,,,,,
eae55573b31f8180,,,,,
f49925f0c36d0245,,,,,
fadf5bb047f2d2d7,,,,,
e61630fde9f2eb44,,,,,
30a26496da7eec46,,,,,
97a81f3edab28d10,,,,,
ae439a1fdfafe6a8,,,,,
ea9b3a3f6f7ff788,,,,,
0d2cb75baee2d080,,,,,
e1e30cbd7616d492,,,,,
319c0720ef8c9dce,,,,,
939178255bc0ba53,,,,,
8a2b907aa88c0195,,,,,
8272aac418715852,,,,,
f46ea5fb98ae86bc,,,,,
902e2e23ede16b74,,,,,
7e0847c0e8028727,,,,,
eb0b28e094a8f5ac,,,,,
06d1ff4f51b800fa,,,,,
dc594d48b0bd1b06,,,,,
ebec34dbcf608770,,,,,
0b844cbc027e638d,,,,,
8f51bdc4472b50e9,,,,,
6835dc99a307453a,,,,,
af74f79eb2eaba48,,,,,
26120acb2c2c710f,,,,,
a8a4453910547047,,,,,
74496427152f0de6,,,,,
e270a7bb7291574e,,,,,
3ffefbcb60edc077,,,,,
450444a380606f5f,,,,,
ae111cc7277dc06b,,,,,
d5ebdc7b267e3b99,,,,,
d5a2568a0d85f62c,,,,,
85203346d652dd2a,,,,,
dda02594a0f2b613,,,,,
6f51eb76717f3339,,,,,
224e0fa9d198699f,,,,,
40ab272d75dc7a58,,,,,
7ae7eba9418995af,,,,,
87b95878fb839f92,,,,,
0b758d21398d499c,,,,,
0cae4d94bd8b1114,,,,,
45c27acba439d19e,,,,,
6499fa94ac46a7d2,,,,,
23aeeb12a30623b3,,,,,
63db6b2b2e0f107a,,,,,
c19e0682486f568e,,,,,
a040ce7d21fe83bd,,,,,
463f8ab5927d9496,,,,,
6229af6d48946d8b,,,,,
bad90981082570de,,,,,
e4a7b54dffcbffb2,,,,,
ff7aeb167fc94bd6,,,,,
52ab7e57b85be3e7,,,,,
18e409490a3956b4,,,,,
204e6cbd8cf7275a,,,,,
5e7b143a4ca869fd,,,,,
c5f1f719015a745f,,,,,
1234854a2a1e1c8f,,,,,
bc90280ca4a24a64,,,,,
a8ea6a9d7143cd36,,,,,
fe4560de9a58442e,,,,,
28d0e37c95112cfd,,,,,
ea47a52516938a30,,,,,
c7efa00c2b70ce4a,,,,,
e5824360d110c99a,,,,,
8f4f3bc364689847,,,,,
3e76df1cd6c9edac,,,,,
04b6f5742bf7ac9f,,,,,
54cfa14d9802a288,,,,,
72cbfa385c1de9ee,,,,,
dcc6e4b549338b5b,,,,,
aa9d67dd12710d62,,,,,
c7a78a622544ea4d,,,,,
39977b6e1a809a97,,,,,
c9a7daaa440a4062,,,,,
228e5cafffe0e853,,,,,
a939fc28daf320d7,,,,,
b946bab2f035e02a,,,,,
29232500b77ee7a5,,,,,
71106583761d1b69,,,,,
0d1d68721439dd45,,,,,
f4f2b88e24a2ec99,,,,,
